solvent_smiles,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_aldehyde,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfone,fr_thiophene,fr_urea
O=C1CCCC1,11.149861111111111,11.149861111111111,1.6805555555555551,-3.166087962962963,0.4296801032840842,75.66666666666667,84.11799999999995,76.05399999999999,84.057514876,34,0.13241174098098987,-0.2997179056395969,0.2997179056395969,0.13241174098098987,1.5,2.0,2.1666666666666665,2.045096222500644,3.4647076993360795,264.10676417088075,11.577350269189626,10.908248290463863,2.908248290463863,5.9047005383792515,5.454124145231932,1.4541241452319316,0.8291241452319316,0.8291241452319316,0.4145620726159658,0.4145620726159658,0.2072810363079829,0.2072810363079829,-0.33,584.8975196351843,0.6617284256502821,1.4138304835588202,0.5880806897900375,48.59447443327305,0.0,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,12.745849802658759,23.711918252020517,0.0,15.760605633433581,5.783244946364939,0.0,0.0,0.0,25.491699605317518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,36.457768054679285,0.0,0.0,0.0,17.07,31.27494455168246,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96606844936176,56.807314814814816,0.0,11.149861111111111,0.0,0.0,-1.6805555555555551,0.0,-12.609953703703702,0.0,0.0,0.8,6,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1.1295,23.47499999999999,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(OCc1ccccc1)c1ccccc1,12.36707278281683,12.36707278281683,0.7637226470018679,-3.2426120795540445,0.7307975714616393,21.25,212.24800000000008,200.15199999999996,212.083729624,80,0.3379551839851818,-0.45722281014698424,0.45722281014698424,0.3379551839851818,1.0625,1.625,2.25,2.6062182946002483,2.602325549007393,942.7820799584568,21.712660280651686,19.816496580927726,7.816496580927726,12.73466311007117,10.112372435695795,4.112372435695795,2.491581623797196,2.491581623797196,1.4499149571305296,1.4499149571305296,0.8015040330272392,0.8015040330272392,-2.0899999999999994,663282.5559757632,3.2014905114022945,5.121140695118211,2.7009160415731115,111.35309488591857,4.736862953800049,6.558985242916289,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,48.33934966130636,17.648288907023584,0.0,22.012554165739633,25.980502811914505,5.969305287951849,0.0,0.0,0.0,6.558985242916289,0.0,71.55109006002695,0.0,0.0,0.0,0.0,0.0,5.969305287951849,11.295848196716339,0.0,32.37054284150845,60.42418707663295,0.0,0.0,26.3,84.07938059089508,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,16.44910267404264,96.47045019842571,0.0,12.36707278281683,0.0,-1.901427259175275,-1.6446192365835224,-8.632197739263033,0.0,-3.2426120795540445,0.0,0.07142857142857142,16,0,2,0,0,0,2,0,2,2,0,2,3,0,0,0,2,3.0436000000000014,62.00350000000004,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCNCCCC,7.636947278911565,7.636947278911565,1.1179166666666673,-4.18792517006803,0.5419214669824942,54.111111111111114,129.24699999999993,110.09499999999998,129.151749608,56,0.12218984545887548,-0.3167329494204101,0.3167329494204101,0.12218984545887548,1.3333333333333333,1.8888888888888888,2.3333333333333335,2.42363212143803,6.497077034119951,515.4631499346235,23.577350269189626,23.44721359549996,4.447213595499958,11.654700538379252,11.394427190999917,1.9472135954999579,0.8354101966249684,0.8354101966249684,0.34860679774997894,0.34860679774997894,0.13975424859373686,0.13975424859373686,-0.04,127337.63166035409,0.7810779349998681,7.960000000000003,7.9600000000000035,85.59620414764059,5.309813353288376,1.4118420783282006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.449634037250117,25.73956917129065,24.673654011063956,0.0,26.08549608939216,0.0,0.0,5.309813353288376,0.0,39.195483839908874,12.99371936863189,0.0,0.0,5.309813353288376,0.0,0.0,0.0,12.99371936863189,0.0,0.0,63.86913785097289,0.0,1.4118420783282006,0.0,12.03,57.49901656182913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08549608939216,140.32415981670445,0.0,0.0,-1.1179166666666673,0.0,0.0,0.0,-16.282210175736967,-15.924032974300838,0.0,1.0,9,1,1,0,0,0,0,0,0,1,1,1,8,0,0,0,0,2.1761999999999997,42.68570000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCCO,7.58125,7.58125,3.423877905328798,-4.173333333333335,0.5441914935658748,51.5,116.20399999999991,100.07599999999998,116.120115132,50,0.2100365348450359,-0.39637656934229265,0.39637656934229265,0.2100365348450359,1.5,2.375,3.125,2.355092523093867,6.416916932209112,459.5366094629581,20.207106781186546,19.908248290463863,3.908248290463863,10.060660171779821,9.612372435695795,1.7041241452319316,0.7270620726159658,0.7270620726159658,0.3010310363079829,0.3010310363079829,0.11926551815399145,0.11926551815399145,-0.04,27745.345014568844,0.7314552805060156,6.96,5.959999999999999,74.28933572721746,5.1088081911072125,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,32.3435917226132,6.372924901329379,24.378846473129144,2.7415171123404405,25.67018653366051,0.0,1.4311996572326342,0.0,0.0,38.716516623942574,6.558985242916289,0.0,0.0,0.0,0.0,0.0,0.0,13.098993091256135,0.0,0.0,59.27789496649592,0.0,0.0,0.0,20.23,45.27550186685886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,21.992577999785933,116.63640329743008,0.0,0.0,3.423877905328798,0.0,0.0,0.0,-20.342237457483,-7.46804374527589,0.0,1.0,8,1,1,0,0,0,0,0,0,1,1,1,7,0,0,0,0,1.9491,35.84479999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N#CCCCCC#N,8.394397675736961,8.394397675736961,0.9261408730158729,-3.4643055555555557,0.515241193724221,29.25,108.14399999999995,100.07999999999998,108.06874825599999,42,0.06212510944387013,-0.19834738704295812,0.19834738704295812,0.06212510944387013,1.125,1.5,1.75,2.1636236570573115,5.6960222680691,323.7052750908657,13.414213562373096,11.894427190999917,3.8944271909999157,6.871320343559643,5.697213595499958,1.6972135954999579,0.7236067977499789,0.7236067977499789,0.29930339887498947,0.29930339887498947,0.11840169943749473,0.11840169943749473,-1.02,1250.574473779126,1.2771545289510258,5.980000000000001,4.980000000000001,60.58888496409254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.523783109476973,0.0,0.0,12.745849802658759,23.711918252020517,12.138442625584547,10.96606844936176,0.0,10.523783109476973,0.0,0.0,25.491699605317518,0.0,0.0,12.138442625584547,0.0,0.0,0.0,0.0,0.0,0.0,22.66222573506152,36.457768054679285,0.0,0.0,0.0,47.58,25.491699605317518,0.0,0.0,0.0,12.138442625584547,0.0,0.0,0.0,0.0,21.48985155883873,56.786145124716555,0.0,0.0,16.788795351473922,0.0,0.0,1.852281746031746,-13.427222222222223,0.0,0.0,0.6666666666666666,8,0,2,0,0,0,0,0,0,2,0,2,3,0,0,0,0,1.59396,29.69399999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCO,7.449583333333333,7.449583333333333,3.420839710884354,-3.9697916666666675,0.5339278817039772,50.857142857142854,102.17699999999992,88.06499999999998,102.104465068,44,0.21003653484502316,-0.396376569347818,0.396376569347818,0.21003653484502316,1.7142857142857142,2.7142857142857144,3.4285714285714284,2.257924097331966,6.137022423171064,379.415696017436,17.707106781186546,17.408248290463863,3.408248290463863,8.810660171779821,8.362372435695795,1.4541241452319316,0.6020620726159658,0.6020620726159658,0.2385310363079829,0.2385310363079829,0.08801551815399145,0.08801551815399145,-0.04,8054.015255183123,0.6205555800980719,5.959999999999999,5.960000000000001,65.11445261248525,5.1088081911072125,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,25.970666821283817,6.372924901329379,21.637329360788705,2.7415171123404405,22.92866942132007,0.0,1.4311996572326342,0.0,0.0,32.3435917226132,6.558985242916289,0.0,0.0,0.0,0.0,0.0,0.0,13.098993091256135,0.0,0.0,50.1634529528261,0.0,0.0,0.0,20.23,38.902576965529484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,19.251060887445494,100.46306441326531,0.0,0.0,3.420839710884354,0.0,0.0,0.0,-15.609238945578236,-7.27466517857143,0.0,1.0,7,1,1,0,0,0,0,0,0,1,1,1,6,0,0,0,0,1.559,31.22779999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCN,7.359583333333333,7.359583333333333,0.763465136054422,-3.8104166666666677,0.5130177383287362,53.166666666666664,87.16599999999994,74.062,87.10479941599999,38,0.1183791347624621,-0.3304735053776849,0.3304735053776849,0.1183791347624621,2.0,3.0,3.6666666666666665,2.139733248300212,5.918513171648198,326.4155028184881,16.077350269189626,15.947213595499958,2.947213595499958,7.943375672974065,7.618033988749896,1.223606797749979,0.48680339887498947,0.48680339887498947,0.18090169943749473,0.18090169943749473,0.05920084971874737,0.05920084971874737,-0.04,3314.4468016170285,0.45456599917659124,4.960000000000001,3.9600000000000004,57.91963994908697,5.719716975726273,2.8236841566564013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.597741919954437,12.869784585645323,15.078344117872419,0.0,17.902028274528817,0.0,0.0,0.0,5.719716975726273,25.970666821283817,6.496859684315945,0.0,0.0,5.719716975726273,0.0,0.0,0.0,6.496859684315945,0.0,0.0,41.049010939156254,0.0,2.8236841566564013,0.0,26.02,38.187243481326036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.902028274528817,92.4090263605442,0.0,0.0,0.0,-0.763465136054422,0.0,0.0,-11.288333333333336,-7.107227891156464,0.0,1.0,6,2,1,0,0,0,0,0,0,1,1,1,5,0,0,0,0,1.1353,28.57939999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1ccsc1,6.980324074074074,6.980324074074074,0.004629629629629983,-0.13425925925925908,0.44892664601443366,19.2,84.14299999999997,80.11099999999999,84.003371128,26,0.07394003263785366,-0.152454341484825,0.152454341484825,0.07394003263785366,1.4,2.0,2.2,1.9847596079662717,3.292165666314956,206.2166615309899,7.016507857945051,6.408248290463863,3.224744871391589,4.125897657686229,3.158248290463863,1.974744871391589,0.5561862178478973,1.1685586535436916,0.26662414523193156,0.6748724356957945,0.1275775907699572,0.38273277230987157,-0.30000000000000004,109.16177843814495,0.8500858766019291,1.2210502489814397,0.48406518786781355,40.691648390579715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.336785877934737,0.0,12.08483741532659,10.712228819335198,0.0,5.483034224680881,5.483034224680881,11.336785877934737,0.0,0.0,0.0,0.0,0.0,22.797066234661784,0.0,0.0,0.0,0.0,11.336785877934737,0.0,0.0,0.0,5.483034224680881,22.797066234661784,0.0,0.0,0.0,0.0,0.0,22.797066234661784,0.0,11.336785877934737,0.0,0.0,0.0,0.0,5.483034224680881,27.90509259259259,0.8541666666666664,0.0,0.009259259259259967,0.0,0.0,-0.26851851851851793,0.0,0.0,0.0,0.0,5,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1.7480999999999998,24.318999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C1CCSC1,7.203125,7.203125,0.05555555555555536,-2.825231481481481,0.4322987865859574,88.0,88.17499999999995,80.11099999999999,88.034671256,30,0.0380232764366045,-0.1620069864821892,0.1620069864821892,0.0380232764366045,1.4,2.0,2.2,1.8827016435892332,3.2436591590549244,208.29852582457042,10.707106781186548,10.408248290463863,3.224744871391589,5.457106781186548,5.158248290463863,1.974744871391589,0.5561862178478973,1.1685586535436916,0.26662414523193156,0.6748724356957945,0.1275775907699572,0.38273277230987157,0.35,333.2381909152943,0.5680280267642973,1.7055769062800243,0.839300375578653,48.19112024419791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.761884949391115,0.0,0.0,24.155763572959074,10.96606844936176,0.0,10.96606844936176,11.761884949391115,0.0,0.0,0.0,12.745849802658759,11.409913770300317,0.0,0.0,0.0,0.0,0.0,11.761884949391115,11.409913770300317,0.0,0.0,23.711918252020517,0.0,0.0,0.0,0.0,24.155763572959074,0.0,11.761884949391115,0.0,0.0,0.0,0.0,0.0,0.0,10.96606844936176,57.511574074074076,0.05555555555555536,0.0,0.0,-5.083333333333334,0.0,0.0,-5.650462962962962,0.0,0.0,1.0,5,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1.5133999999999999,26.55899999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
c1ccoc1,6.876157407407407,6.876157407407407,0.3194444444444442,-0.412037037037037,0.44603148755014616,19.2,68.07499999999999,64.043,68.026214748,26,0.10431772331127334,-0.4726377692765222,0.4726377692765222,0.10431772331127334,1.4,2.0,2.2,1.9847596079662717,3.292165666314956,206.2166615309899,7.016507857945051,6.408248290463863,2.408248290463863,4.125897657686229,3.158248290463863,1.1582482904638631,0.5561862178478973,0.5561862178478973,0.26662414523193156,0.26662414523193156,0.1275775907699572,0.1275775907699572,-0.7200000000000001,109.16177843814495,0.6716310765712153,0.9307991964363703,0.29336361254258025,35.84561438424505,4.417150937053347,2.7415171123404405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.08483741532659,0.0,15.219946382021924,9.900185161734228,0.0,0.0,0.0,0.0,0.0,0.0,24.563266685008074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.483034224680881,28.98041762206142,0.0,0.0,13.14,12.478429269681484,0.0,12.08483741532659,0.0,0.0,0.0,0.0,0.0,4.417150937053347,5.483034224680881,31.629629629629633,0.0,0.0,0.0,0.0,0.0,-0.6388888888888886,-0.8240740740740735,0.0,0.0,0.0,5,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1.2795999999999998,18.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1cc[nH]c1,6.969907407407407,6.969907407407407,0.3611111111111105,-0.4074074074074072,0.4658690337597367,22.0,67.091,62.051,67.04219916,26,0.16531050922177573,-0.3676367128834121,0.3676367128834121,0.16531050922177573,1.6,2.2,2.4,2.0726507842756843,3.4361457547489294,184.79770634579256,7.886751345948129,7.447213595499958,2.447213595499958,4.553418012614795,3.6444271909999157,1.1972135954999579,0.5854101966249684,0.5854101966249684,0.28610679774997894,0.28610679774997894,0.13975424859373686,0.13975424859373686,-0.7200000000000001,174.10266587915748,0.5346819262782403,0.9307991964363703,0.29336361254258025,37.723472673588674,4.977003270229252,0.0,1.4118420783282006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.08483741532659,12.345790421629522,5.483034224680881,6.894876303009082,0.0,0.0,4.977003270229252,0.0,0.0,0.0,24.430627836956113,0.0,0.0,0.0,0.0,0.0,4.977003270229252,0.0,0.0,5.483034224680881,24.430627836956113,1.4118420783282006,0.0,15.79,12.345790421629522,0.0,12.08483741532659,4.977003270229252,0.0,0.0,0.0,0.0,0.0,6.894876303009082,34.75462962962963,0.0,0.4490740740740742,0.0,0.0,0.0,-0.7222222222222214,-0.814814814814814,0.0,0.0,0.0,5,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1.0147,20.792699999999996,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCN,7.192708333333334,7.192708333333334,0.683958333333333,-3.546875,0.5124148721749513,52.6,73.13899999999995,62.050999999999995,73.08914935199999,32,0.1183791332632426,-0.3304736813706357,0.3304736813706357,0.1183791332632426,2.4,3.4,4.0,2.0036819414535474,5.529367318545284,251.20040230749012,13.577350269189626,13.447213595499958,2.447213595499958,6.693375672974065,6.368033988749896,0.9736067977499789,0.36180339887498947,0.36180339887498947,0.11840169943749473,0.11840169943749473,0.02795084971874737,0.02795084971874737,-0.04,939.7268305417138,0.34754325259515567,3.9600000000000004,3.9600000000000004,48.74475683435473,5.719716975726273,2.8236841566564013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.224817018625059,12.869784585645323,12.33682700553198,0.0,15.160511162188381,0.0,0.0,0.0,5.719716975726273,19.597741919954437,6.496859684315945,0.0,0.0,5.719716975726273,0.0,0.0,0.0,6.496859684315945,0.0,0.0,31.934568925486413,0.0,2.8236841566564013,0.0,26.02,31.81431857999665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.160511162188381,76.555625,0.0,0.0,0.0,-0.683958333333333,0.0,0.0,-7.070833333333334,-6.800833333333335,0.0,1.0,5,2,1,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0.7452000000000001,23.9624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCOC(C)=O,10.87876842403628,10.87876842403628,2.0040509259259256,-3.579629629629631,0.485245073645189,37.142857142857146,102.13299999999995,92.053,102.06807956,42,0.3021226973628453,-0.46588873984264995,0.46588873984264995,0.3021226973628453,2.142857142857143,3.0,3.5714285714285716,1.980691454762246,5.116432891332882,298.7985681132777,14.284457050376172,13.316496580927726,3.3164965809277263,7.1278270848415755,6.362372435695795,1.3623724356957947,0.6165816237971965,0.6165816237971965,0.19475977559061533,0.19475977559061533,0.07186436964131622,0.07186436964131622,-0.53,1338.9474234192783,0.8089064640823261,3.6528153564899446,5.47,57.52379181664478,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,6.851892117295679,6.372924901329379,17.817960566657437,9.300502355256729,23.238985699574066,5.969305287951849,0.0,0.0,0.0,20.076709135920737,6.558985242916289,0.0,0.0,0.0,0.0,0.0,0.0,12.528290530868137,9.53140013787187,0.0,33.78429469762294,0.0,0.0,0.0,26.3,32.60499966678887,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,13.7075855617022,72.10312358276644,0.0,10.87876842403628,0.0,0.0,-2.0040509259259256,0.0,-3.5268750000000013,-10.28429941421013,0.0,0.8,7,0,2,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0.9595,26.923999999999985,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC1CCCCC1,7.722916666666666,7.722916666666666,0.7520833333333341,-3.6645833333333337,0.4860844589993981,93.57142857142857,99.17699999999992,86.07299999999998,99.10479941599999,42,0.1186574103658661,-0.32771175382425516,0.32771175382425516,0.1186574103658661,1.5714285714285714,2.2857142857142856,2.857142857142857,2.2411082222292698,3.833433542930957,381.0844436288415,16.577350269189626,16.44721359549996,3.447213595499958,8.443375672974064,8.118033988749895,1.723606797749979,0.9736067977499789,0.9736067977499789,0.48680339887498947,0.48680339887498947,0.24340169943749473,0.24340169943749473,-0.04,7126.724146689078,0.6205555800980719,2.3141072195146584,1.4750627509406329,63.27875090995435,5.719716975726273,2.8236841566564013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.118774703988137,12.745849802658759,21.096236586222062,0.0,17.90202827452882,0.0,0.0,0.0,5.719716975726273,37.88251697499654,0.0,0.0,0.0,5.719716975726273,0.0,0.0,0.0,6.017892468349645,0.0,0.0,46.94296862451935,0.0,2.8236841566564013,0.0,26.02,43.60223395072281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.90202827452882,97.09458333333333,0.0,0.0,0.0,-0.7520833333333341,0.0,-3.6125000000000007,-18.230000000000004,0.0,0.0,1.0,7,2,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1.2778,31.06039999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)NC(C)C,7.638541666666667,7.638541666666667,0.958333333333333,-3.926041666666668,0.5539865628181111,53.57142857142857,101.19299999999993,86.073,101.12044947999999,44,0.12270126789762685,-0.3123344255205416,0.3123344255205416,0.12270126789762685,1.4285714285714286,1.8571428571428572,2.142857142857143,2.1868051116817577,6.542359359331891,328.2166347255135,18.577350269189626,18.44721359549996,3.447213595499958,9.154700538379252,8.894427190999917,1.4472135954999579,0.8090169943749473,0.8090169943749473,0.22360679774997896,0.22360679774997896,0.11180339887498948,0.11180339887498948,-0.04,9796.886900334275,0.5627547928442398,3.026851631655436,5.960000000000001,67.2464379181762,5.309813353288376,1.4118420783282006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.407568469182717,0.0,31.226404723082364,0.0,20.60246186471128,0.0,0.0,5.309813353288376,0.0,39.443353405882,0.0,0.0,0.0,5.309813353288376,0.0,0.0,0.0,12.03578493669929,0.0,0.0,46.59818825556583,0.0,1.4118420783282006,0.0,12.03,44.75316675917038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.60246186471128,108.4104166666667,0.0,0.0,-0.958333333333333,0.0,0.0,-7.852083333333335,0.0,-15.100000000000005,0.0,1.0,7,1,1,0,0,0,0,0,0,1,1,1,6,0,0,0,0,1.3927999999999998,33.407699999999984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC[N+](=O)[O-],10.054930555555554,10.054930555555554,1.5839583333333342,-3.6267361111111107,0.3683783959320464,32.333333333333336,89.09399999999997,82.038,89.047678464,36,0.2031542109616376,-0.2645488497261411,0.2645488497261411,0.2031542109616376,2.3333333333333335,3.0,3.1666666666666665,1.8356240554391323,5.158825498434272,220.2677694095561,11.077350269189626,9.763710176427685,2.763710176427684,5.4433756729740645,4.588755169420089,1.0887551694200897,0.4939131839600378,0.4939131839600378,0.14718879235502244,0.14718879235502244,0.045643546458763846,0.045643546458763846,-0.6000000000000001,260.6586158723568,0.8044321329639891,2.6272727272727274,3.4000000000000012,45.95690448029727,0.0,2.7415171123404405,0.0,6.496859684315945,0.0,0.0,10.114318268765572,0.0,0.0,0.0,6.851892117295679,0.0,18.150028730998148,0.0,14.51862094200921,0.0,0.0,0.0,0.0,13.224817018625059,6.496859684315945,10.114318268765572,0.0,0.0,0.0,0.0,0.0,11.420170733133617,0.0,10.114318268765572,22.820126911816597,0.0,0.0,0.0,43.14,24.644987751758674,10.114318268765572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59530989319154,46.732708333333335,0.0,8.470972222222219,10.054930555555554,0.0,0.0,0.0,-3.510416666666667,-6.998194444444444,0.0,1.0,6,0,3,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0.6731,22.152399999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
